,Unnamed: 0,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
1733,133,2019-03-31 23:59,134,오늘 뭐 했는지 말해봐,권진아 ,"18,886,258",new,발라드,2019.02.28
1734,134,2019-03-31 23:59,135,꿈처럼 내린,다비치 ,"18,870,321",45,발라드,2018.10.16
1735,135,2019-03-31 23:59,136,이밤,장범준 ,"18,721,483",new,댄스/팝,2019.03.21
1736,136,2019-03-31 23:59,137,넋두리,닐로 (Nilo) ,"18,582,665",21,발라드,2016.09.12
1737,137,2019-03-31 23:59,138,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"18,476,110",15,랩/힙합,2017.06.26
1738,138,2019-03-31 23:59,139,어느날 머리에서 뿔이 자랐다 (CROWN),투모로우바이투게더 ,"18,320,390",new,댄스/팝,2019.03.04
1739,139,2019-03-31 23:59,140,바람이 부네요,"박효신, 박성연 ","18,313,775",new,발라드,2019.03.10
1740,140,2019-03-31 23:59,141,What is Love?,TWICE ,"18,300,898",27,댄스/팝,2018.04.09
1741,141,2019-03-31 23:59,142,Believer,Imagine Dragons ,"18,169,437",23,락,2017.06.23
1742,142,2019-03-31 23:59,143,이 별,길구봉구 ,"18,069,730",1,발라드,2017.09.18
1743,143,2019-03-31 23:59,144,너나 해 (Egotistic),마마무 (Mamamoo) ,"18,054,391",37,댄스/팝,2018.07.16
1744,144,2019-03-31 23:59,145,멋지게 인사하는 법 (Feat. 슬기 of Red Velvet),자이언티(Zion.T) ,"17,893,256",53,랩/힙합,2018.10.15
1745,145,2019-03-31 23:59,146,눈사람,정승환 ,"17,874,327",33,발라드,2018.02.19
1746,146,2019-03-31 23:59,147,No Different (Feat. Yuna),에픽하이 (EPIK HIGH) ,"17,752,973",new,랩/힙합,2019.03.11
1747,147,2019-03-31 23:59,148,Love Yourself,Justin Bieber ,"17,596,838",20,팝,2015.11.13
1748,148,2019-03-31 23:59,149,잘 지내요,정승환 ,"17,454,987",41,발라드,2018.09.11
1749,149,2019-03-31 23:59,150,Thunder,Imagine Dragons ,"17,397,879",21,락,2017.06.23
1750,150,2019-03-31 23:59,151,좋니,윤종신 ,"17,392,159",27,발라드,2017.06.22
1751,151,2019-03-31 23:59,152,붕붕 (Feat. Sik-K) (Prod. GroovyRoom),김하온 (HAON) ,"17,356,168",9,랩/힙합,2018.04.14
1752,152,2019-03-31 23:59,153,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals)",Alan Walker ,"17,236,065",17,일렉트로닉,2018.12.14
1753,153,2019-03-31 23:59,154,별이 빛나는 밤,마마무 (Mamamoo) ,"17,160,698",23,댄스/팝,2018.03.07
1754,154,2019-03-31 23:59,155,그대가 내 안에 박혔다,황치열 ,"16,813,450",56,발라드,2018.11.20
1755,155,2019-03-31 23:59,156,진심이 담긴 노래 (True Song),케이시 (Kassy) ,"16,639,358",new,발라드,2019.03.28
1756,156,2019-03-31 23:59,157,FRIENDS,Marshmello & Anne-Marie ,"16,611,905",3,알앤비/소울,2018.04.27
1757,157,2019-03-31 23:59,158,동화,멜로망스(Melomance) ,"16,609,003",38,인디,2018.07.03
1758,158,2019-03-31 23:59,159,왜,장범준 ,"16,530,556",new,댄스/팝,2019.03.21
1759,159,2019-03-31 23:59,160,Power Up,레드벨벳(Red Velvet) ,"16,468,883",42,댄스/팝,2018.08.06
1760,160,2019-03-31 23:59,161,목소리,김필 ,"16,419,967",new,발라드,2019.03.07
1761,161,2019-03-31 23:59,162,어디에도,엠씨더맥스 (M.C The Max) ,"16,271,940",32,댄스/팝,2016.01.28
1762,162,2019-03-31 23:59,163,봄이 오는 날에,김민석 ,"16,181,530",new,발라드,2019.03.06
1763,163,2019-03-31 23:59,164,엄마 용돈 좀 보내주세요,장범준 ,"16,158,260",new,댄스/팝,2019.03.21
1764,164,2019-03-31 23:59,165,시차 (We Are) (Feat. 로꼬 & GRAY),우원재 ,"16,066,438",17,랩/힙합,2017.09.04
1765,165,2019-03-31 23:59,166,One Call Away,Charlie Puth ,"16,059,977",25,팝,2016.11.11
1766,166,2019-03-31 23:59,167,밤 (Time for the moon night),여자친구 (GFRIEND) ,"15,939,944",32,댄스/팝,2018.04.30
1767,167,2019-03-31 23:59,168,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU) ","15,934,319",new,댄스/팝,2014.04.08
1768,168,2019-03-31 23:59,169,We Don`t Talk Anymore (Feat. Selena Gomez),Charlie Puth ,"15,927,438",32,팝,2016.11.11
1769,169,2019-03-31 23:59,170,Closer (Feat. Halsey),The Chainsmokers ,"15,880,677",24,팝,2016.11.04
1770,170,2019-03-31 23:59,171,Heu ! (Full Ver.),수퍼비 ,"15,759,640",93,랩/힙합,2019.01.23
1771,171,2019-03-31 23:59,172,어쩌나,세븐틴 ,"15,735,610",75,댄스/팝,2018.07.16
1772,172,2019-03-31 23:59,173,Wind flower,마마무 (Mamamoo) ,"15,722,835",82,알앤비/소울,2018.11.29
1773,173,2019-03-31 23:59,174,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"15,694,684",HOT,발라드,2018.09.25
1774,174,2019-03-31 23:59,175,i`m so tired...,"Lauv, Troye Sivan ","15,545,067",28,팝,2019.01.24
1775,175,2019-03-31 23:59,176,Epiphany,방탄소년단 ,"15,295,645",49,랩/힙합,2018.08.24
1776,176,2019-03-31 23:59,177,폰서트,10cm ,"15,256,590",8,인디,2017.09.01
1777,177,2019-03-31 23:59,178,Faded,Alan Walker ,"15,134,423",16,일렉트로닉,2016.01.15
1778,178,2019-03-31 23:59,179,팔레트 (Feat. G-DRAGON),아이유 (IU) ,"15,120,340",29,댄스/팝,2017.04.21
1779,179,2019-03-31 23:59,180,Something Just Like This,"The Chainsmokers, Coldplay ","15,012,739",19,일렉트로닉,2017.04.07
1780,180,2019-03-31 23:59,181,all of my life,박원 ,"15,009,203",37,댄스/팝,2017.07.27
1781,181,2019-03-31 23:59,182,I`m So Hot,모모랜드 (MOMOLAND) ,"14,984,388",new,댄스/팝,2019.03.20
1782,182,2019-03-31 23:59,183,There`s Nothing Holdin` Me Back,Shawn Mendes ,"14,887,710",28,팝,2017.04.21
1783,183,2019-03-31 23:59,184,Anpanman,방탄소년단 ,"14,878,155",50,랩/힙합,2018.05.18
1784,184,2019-03-31 23:59,185,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 ,"14,675,644",new,인디,2016.08.04
1785,185,2019-03-31 23:59,186,이별길 (GOODBYE ROAD),iKON ,"14,662,060",84,발라드,2018.10.01
1786,186,2019-03-31 23:59,187,Chandelier,Sia ,"14,516,463",35,락,2014.03.17
1787,187,2019-03-31 23:59,188,밤이 되니까,펀치 (Punch) ,"14,491,811",18,알앤비/소울,2017.09.29
1788,188,2019-03-31 23:59,189,그놈의 별 (Feat. 헤이즈),수란 (SURAN) ,"14,456,637",new,알앤비/소울,2019.03.03
1789,189,2019-03-31 23:59,190,내가 날 모르는 것처럼 (2019 Ver.),백예린 ,"14,452,610",new,랩/힙합,2019.03.18
1790,190,2019-03-31 23:59,191,Girls Like You (Feat. Cardi B),Maroon 5 ,"14,327,398",20,팝,2018.06.15
1791,191,2019-03-31 23:59,192,1도 없어,에이핑크 (Apink) ,"14,287,131",60,댄스/팝,2018.07.02
1792,192,2019-03-31 23:59,193,I`m Not The Only One,Sam Smith ,"14,268,133",25,팝,2014.01.01
1793,193,2019-03-31 23:59,194,Sunflower (Spider-Man : Into The Spider-Verse),"Post Malone, Swae Lee ","14,182,559",1,랩/힙합,2018.12.14
1794,194,2019-03-31 23:59,195,너였다면,정승환 ,"14,148,340",26,발라드,2016.05.31
1795,195,2019-03-31 23:59,196,야생화,박효신 ,"14,079,744",30,발라드,2014.03.28
1796,196,2019-03-31 23:59,197,수퍼비와 (Feat. BewhY) (Prod. BewhY),SUPERBEE ,"14,014,382",76,랩/힙합,2018.11.03
1797,197,2019-03-31 23:59,198,사랑하지 말아요 (Prod. 로코베리),이석훈 ,"13,936,422",118,발라드,2019.01.24
1798,198,2019-03-31 23:59,199,The Ocean (Feat. Shy Martin) (Radio Edit),Mike Perry ,"13,919,797",15,일렉트로닉,2016.04.15
1799,199,2019-03-31 23:59,200,상상속에서,장범준 ,"13,629,463",new,댄스/팝,2019.03.21
1800,0,2019-04-30 23:59,1,"나만, 봄",볼빨간사춘기 ,"230,495,512",new,인디,2019.04.02
1801,1,2019-04-30 23:59,2,사계 (Four Seasons),태연 (TAEYEON) ,"193,877,418",20,댄스/팝,2019.03.24
1802,2,2019-04-30 23:59,3,주저하는 연인들을 위해,잔나비 ,"170,762,143",22,인디,2019.03.13
1803,3,2019-04-30 23:59,4,Kill This Love,BLACKPINK ,"165,991,481",new,댄스/팝,2019.04.05
1804,4,2019-04-30 23:59,5,별 보러 갈래?,볼빨간사춘기 ,"159,754,636",new,인디,2019.04.02
1805,5,2019-04-30 23:59,6,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"159,590,057",new,랩/힙합,2019.04.12
1806,6,2019-04-30 23:59,7,노래방에서,장범준 ,"150,739,292",34,댄스/팝,2019.03.21
1807,7,2019-04-30 23:59,8,당신과는 천천히,장범준 ,"149,533,191",7,댄스/팝,2019.03.21
1808,8,2019-04-30 23:59,9,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN) ,"140,560,878",new,발라드,2019.04.01
1809,9,2019-04-30 23:59,10,옥탑방,엔플라잉 (N.Flying) ,"127,579,928",9,댄스/팝,2019.01.02
1810,10,2019-04-30 23:59,11,그때가 좋았어,케이시 (Kassy) ,"126,846,104",9,발라드,2018.12.31
1811,11,2019-04-30 23:59,12,달라달라,ITZY (있지) ,"113,742,891",9,댄스/팝,2019.02.12
1812,12,2019-04-30 23:59,13,그건 아마 우리의 잘못은 아닐 거야,백예린 ,"113,434,368",2,랩/힙합,2019.03.18
1813,13,2019-04-30 23:59,14,고고베베 (gogobebe),마마무 (Mamamoo) ,"100,768,383",4,댄스/팝,2019.03.14
1814,14,2019-04-30 23:59,15,봄 (Feat. 산다라박),박봄 ,"98,562,759",6,알앤비/소울,2019.03.13
1815,15,2019-04-30 23:59,16,술이 달다 (Feat. 크러쉬),에픽하이 (EPIK HIGH) ,"96,691,188",12,랩/힙합,2019.03.11
1816,16,2019-04-30 23:59,17,진심이 담긴 노래 (True Song),케이시 (Kassy) ,"91,648,090",HOT,발라드,2019.03.28
1817,17,2019-04-30 23:59,18,비올레타,IZ*ONE (아이즈원) ,"88,185,413",new,댄스/팝,2019.04.01
1818,18,2019-04-30 23:59,19,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"84,557,550",11,발라드,2019.01.02
1819,19,2019-04-30 23:59,20,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"82,694,202",4,발라드,2018.03.20
1820,20,2019-04-30 23:59,21,벌써 12시,청하 ,"81,971,765",14,댄스/팝,2019.01.02
1821,21,2019-04-30 23:59,22,소우주 (Mikrokosmos),방탄소년단 ,"81,577,114",new,랩/힙합,2019.04.12
1822,22,2019-04-30 23:59,23,2002,Anne-Marie ,"81,488,003",30,알앤비/소울,2018.04.27
1823,23,2019-04-30 23:59,24,멍청이(twit),화사(Hwa Sa) ,"81,098,725",19,댄스/팝,2019.02.13
1824,24,2019-04-30 23:59,25,너를 만나,폴킴 ,"80,870,668",8,발라드,2018.10.29
1825,25,2019-04-30 23:59,26,이 노래가 클럽에서 나온다면,우디(Woody) ,"79,746,345",20,인디,2019.01.23
1826,26,2019-04-30 23:59,27,SHE`S FINE,헤이즈 (Heize) ,"72,271,794",5,알앤비/소울,2019.03.19
1827,27,2019-04-30 23:59,28,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"72,252,963",2,발라드,2019.01.02
1828,28,2019-04-30 23:59,29,Make It Right,방탄소년단 ,"70,813,383",new,랩/힙합,2019.04.12
1829,29,2019-04-30 23:59,30,Mermaid,볼빨간사춘기 ,"67,735,978",new,인디,2019.04.02
1830,30,2019-04-30 23:59,31,신용재,하은 ,"65,862,479",13,발라드,2018.11.06
1831,31,2019-04-30 23:59,32,신청곡 (Feat. SUGA of BTS),이소라 ,"65,236,624",19,발라드,2019.01.22
1832,32,2019-04-30 23:59,33,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 ,"63,130,696",HOT,인디,2016.08.04
1833,33,2019-04-30 23:59,34,너도 그냥 날 놓아주면 돼,윤건 ,"62,141,595",20,발라드,2018.11.29
1834,34,2019-04-30 23:59,35,180도,벤 (Ben) ,"62,008,142",15,발라드,2018.12.07
1835,35,2019-04-30 23:59,36,눈 (Prod. GIRIBOY),"강현준 (Lil tachi), 김호진 (HOTCHKISS) ","60,339,254",41,랩/힙합,2019.03.16
1836,36,2019-04-30 23:59,37,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한 ","60,194,514",18,랩/힙합,2019.01.13
1837,37,2019-04-30 23:59,38,초록빛,폴킴 ,"59,656,660",17,발라드,2019.01.17
1838,38,2019-04-30 23:59,39,HOME,방탄소년단 ,"59,468,984",new,랩/힙합,2019.04.12
1839,39,2019-04-30 23:59,40,Way Back Home,숀 (SHAUN) ,"57,783,959",11,인디,2018.06.27
1840,40,2019-04-30 23:59,41,봄날,방탄소년단 ,"57,710,746",14,댄스/팝,2017.02.13
1841,41,2019-04-30 23:59,42,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"57,530,792",HOT,발라드,2018.09.25
1842,42,2019-04-30 23:59,43,Dionysus,방탄소년단 ,"57,070,731",new,랩/힙합,2019.04.12
1843,43,2019-04-30 23:59,44,그러나,10cm ,"56,360,768",32,인디,2019.03.07
1844,44,2019-04-30 23:59,45,SOLO,제니 (JENNIE) ,"55,772,977",22,댄스/팝,2018.11.12
1845,45,2019-04-30 23:59,46,Jamais Vu,방탄소년단 ,"55,233,919",new,랩/힙합,2019.04.12
1846,46,2019-04-30 23:59,47,FANCY,TWICE ,"54,892,111",new,댄스/팝,2019.04.22
1847,47,2019-04-30 23:59,48,나들이 갈까,볼빨간사춘기 ,"54,254,518",new,인디,2019.04.02
1848,48,2019-04-30 23:59,49,내 생에 아름다운,케이윌 (K.Will) ,"53,596,979",23,발라드,2018.10.23
1849,49,2019-04-30 23:59,50,YES or YES,TWICE ,"52,890,029",22,댄스/팝,2018.11.05
1850,50,2019-04-30 23:59,51,여자친구,하은요셉 ,"52,884,185",12,인디,2019.03.07
1851,51,2019-04-30 23:59,52,IDOL,방탄소년단 ,"52,546,827",5,랩/힙합,2018.08.24
1852,52,2019-04-30 23:59,53,고백,양다일 ,"49,504,686",16,발라드,2018.10.15
1853,53,2019-04-30 23:59,54,7 rings,Ariana Grande ,"48,829,680",16,팝,2019.01.18
1854,54,2019-04-30 23:59,55,이별하러 가는 길,임한별 ,"48,579,964",15,발라드,2018.09.13
1855,55,2019-04-30 23:59,56,삐삐,아이유 (IU) ,"48,344,673",20,랩/힙합,2018.10.10
1856,56,2019-04-30 23:59,57,벚꽃 엔딩,버스커 버스커 (Busker Busker) ,"47,910,570",35,포크/어쿠스틱,2012.03.29
1857,57,2019-04-30 23:59,58,Don`t Know What To Do,BLACKPINK ,"47,462,661",new,댄스/팝,2019.04.05
1858,58,2019-04-30 23:59,59,"thank u, next",Ariana Grande ,"47,119,039",25,팝,2018.11.03
1859,59,2019-04-30 23:59,60,지나오다,닐로 (Nilo) ,"47,027,867",15,발라드,2017.10.31
1860,60,2019-04-30 23:59,61,비,폴킴 ,"46,142,958",11,알앤비/소울,2016.06.21
1861,61,2019-04-30 23:59,62,열애중,벤 (Ben) ,"45,874,770",20,발라드,2018.05.08
1862,62,2019-04-30 23:59,63,Seattle Alone,볼빨간사춘기 ,"45,821,600",new,인디,2019.04.02
1863,63,2019-04-30 23:59,64,야간비행 (魔女の花),백예린 ,"45,662,093",20,랩/힙합,2019.03.18
1864,64,2019-04-30 23:59,65,아낙네,MINO (송민호) ,"45,166,548",34,랩/힙합,2018.11.26
1865,65,2019-04-30 23:59,66,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 ,"44,293,650",new,인디,2014.08.28
1866,66,2019-04-30 23:59,67,Intro : Persona,방탄소년단 ,"43,384,549",new,랩/힙합,2019.04.12
1867,67,2019-04-30 23:59,68,너는 어땠을까,노을 ,"43,006,725",17,발라드,2018.11.05
1868,68,2019-04-30 23:59,69,가을 타나 봐,바이브 (Vibe) ,"42,963,957",26,발라드,2018.09.18
1869,69,2019-04-30 23:59,70,Paris In The Rain,Lauv ,"42,478,946",2,팝,2018.05.31
1870,70,2019-04-30 23:59,71,밤편지,아이유 (IU) ,"41,757,001",19,발라드,2017.03.24
1871,71,2019-04-30 23:59,72,MILLIONS,위너(WINNER) ,"41,171,487",37,댄스/팝,2018.12.19
1872,72,2019-04-30 23:59,73,흔한 이별,허각 ,"41,128,676",27,발라드,2018.11.28
1873,73,2019-04-30 23:59,74,하루도 그대를 사랑하지 않은 적이 없었다,임창정 ,"40,203,209",26,댄스/팝,2018.09.19
1874,74,2019-04-30 23:59,75,혼자,거미 ,"39,711,362",9,발라드,2019.03.18
1875,75,2019-04-30 23:59,76,Blue,태연 (TAEYEON) ,"38,751,438",42,댄스/팝,2019.03.24
1876,76,2019-04-30 23:59,77,She (Hidden Track No.V 1월 선정곡),잔나비 ,"38,673,291",HOT,인디,2017.09.09
1877,77,2019-04-30 23:59,78,일산으로,장범준 ,"37,452,593",19,댄스/팝,2019.03.21
1878,78,2019-04-30 23:59,79,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy) ","37,307,175",22,랩/힙합,2018.10.06
1879,79,2019-04-30 23:59,80,있어줄래,길구봉구 ,"37,267,790",new,발라드,2019.04.08
1880,80,2019-04-30 23:59,81,Love Shot,EXO ,"36,888,899",18,댄스/팝,2018.12.13
1881,81,2019-04-30 23:59,82,Senorita,(여자)아이들 ,"36,873,207",55,댄스/팝,2019.02.26
1882,82,2019-04-30 23:59,83,"미운 날 (The day, I hate myself)",닐로 (Nilo) ,"35,839,488",50,발라드,2019.02.25
1883,83,2019-04-30 23:59,84,그러니까 (Feat. Colde),헤이즈 (Heize) ,"35,465,813",3,알앤비/소울,2019.03.19
1884,84,2019-04-30 23:59,85,아름답고도 아프구나,비투비 (BTOB) ,"34,967,923",27,발라드,2018.11.12
1885,85,2019-04-30 23:59,86,"GO HIGH (Feat. 우원재, 창모 (CHANGMO), The Quiett) (Prod. CODE KUNST)",이영지 ,"34,754,270",new,랩/힙합,2019.04.13
1886,86,2019-04-30 23:59,87,꽃 (Flower),첸 (CHEN) ,"34,605,268",new,발라드,2019.04.01
1887,87,2019-04-30 23:59,88,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK ,"34,231,954",28,댄스/팝,2018.06.15
1888,88,2019-04-30 23:59,89,FAKE LOVE,방탄소년단 ,"31,936,716",21,랩/힙합,2018.05.18
1889,89,2019-04-30 23:59,90,호불호 (Feat. 기리보이) (Prod. By GRAY),우원재 ,"31,661,965",34,랩/힙합,2019.03.11
1890,90,2019-04-30 23:59,91,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원) ,"31,514,278",22,댄스/팝,2018.10.29
1891,91,2019-04-30 23:59,92,미안해,양다일 ,"31,303,993",31,발라드,2017.12.29
1892,92,2019-04-30 23:59,93,여행,볼빨간사춘기 ,"31,080,682",7,인디,2018.05.24
1893,93,2019-04-30 23:59,94,그리워하다,비투비 (BTOB) ,"30,487,621",13,댄스/팝,2017.10.16
1894,94,2019-04-30 23:59,95,그모습 그대로,장범준 ,"30,279,959",13,댄스/팝,2019.03.21
1895,95,2019-04-30 23:59,96,Tempo,EXO ,"29,936,392",17,댄스/팝,2018.11.02
1896,96,2019-04-30 23:59,97,너 없인 안 된다,비투비 (BTOB) ,"29,451,070",14,일렉트로닉,2018.06.18
1897,97,2019-04-30 23:59,98,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings) ","28,796,167",33,랩/힙합,2018.07.31
1898,98,2019-04-30 23:59,99,Dance The Night Away,TWICE ,"28,491,889",35,댄스/팝,2018.07.09
1899,99,2019-04-30 23:59,100,잊어가지마 (Prod. 로코베리),윤미래 (T) ,"28,015,599",HOT,알앤비/소울,2019.03.29
1900,100,2019-04-30 23:59,101,bad guy,Billie Eilish ,"26,584,554",new,팝,2019.03.29
1901,101,2019-04-30 23:59,102,DNA,방탄소년단 ,"26,525,871",20,댄스/팝,2017.09.18
1902,102,2019-04-30 23:59,103,Shape of You,Ed Sheeran ,"25,524,657",1,락,2017.03.03
1903,103,2019-04-30 23:59,104,하고 싶던 말 (Sorry not sorry),첸 (CHEN) ,"25,397,716",new,발라드,2019.04.01
1904,104,2019-04-30 23:59,105,누아르 (Noir),선미 ,"25,098,941",81,댄스/팝,2019.03.04
1905,105,2019-04-30 23:59,106,선물,멜로망스(Melomance) ,"25,043,657",16,인디,2017.07.10
1906,106,2019-04-30 23:59,107,내가 날 모르는 것처럼 (Feat. 카더가든),백예린 ,"24,540,310",31,랩/힙합,2019.03.18
1907,107,2019-04-30 23:59,108,I`m So Hot,모모랜드 (MOMOLAND) ,"24,473,446",74,댄스/팝,2019.03.20
1908,108,2019-04-30 23:59,109,그날처럼,장덕철 ,"24,418,748",18,댄스/팝,2017.11.28
1909,109,2019-04-30 23:59,110,나는 볼 수 없던 이야기,잔나비 ,"23,879,930",HOT,인디,2019.02.03
1910,110,2019-04-30 23:59,111,사랑의 말 (Love words),첸 (CHEN) ,"23,790,810",new,발라드,2019.04.01
1911,111,2019-04-30 23:59,112,Universe (별의 언어),황민현 ,"23,417,144",new,댄스/팝,2019.04.03
1912,112,2019-04-30 23:59,113,오늘 밤에,홍진영 ,"23,075,405",14,성인가요,2019.03.08
1913,113,2019-04-30 23:59,114,가을 안부,먼데이 키즈 (Monday Kiz) ,"22,922,500",39,발라드,2017.10.14
1914,114,2019-04-30 23:59,115,comethru,Jeremy Zucker ,"22,890,540",new,팝,2018.09.28
1915,115,2019-04-30 23:59,116,해야 (Sunrise),여자친구 (GFRIEND) ,"22,705,587",57,댄스/팝,2019.01.14
1916,116,2019-04-30 23:59,117,알았다면,장덕철 ,"22,368,360",47,발라드,2018.12.20
1917,117,2019-04-30 23:59,118,HERE (Feat. VINXEN) (Prod. CODE KUNST),김민규 (Young Kay) ,"22,287,347",new,랩/힙합,2019.04.13
1918,118,2019-04-30 23:59,119,먼저 가 있을게 (I`ll be there),첸 (CHEN) ,"22,264,059",new,발라드,2019.04.01
1919,119,2019-04-30 23:59,120,오랜만이야 (Feat. Zion.T),로꼬 (LOCO) ,"22,208,684",71,랩/힙합,2019.02.07
1920,120,2019-04-30 23:59,121,Youth,Troye Sivan ,"21,982,782",1,팝,2016.01.23
1921,121,2019-04-30 23:59,122,사이렌 (Siren),선미 ,"21,896,449",51,댄스/팝,2018.09.04
1922,122,2019-04-30 23:59,123,헤어지는 중,펀치 (Punch) ,"21,828,568",49,알앤비/소울,2018.09.12
1923,123,2019-04-30 23:59,124,문제아 (Full Ver.),"수퍼비, UNEDUCATED KID ","21,771,697",new,랩/힙합,2019.04.03
1924,124,2019-04-30 23:59,125,I`m Fine,방탄소년단 ,"21,574,800",27,랩/힙합,2018.08.24
1925,125,2019-04-30 23:59,126,슬픈가요,바이브 (Vibe) ,"21,497,643",new,발라드,2019.03.29
1926,126,2019-04-30 23:59,127,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"21,045,595",24,OST,2017.01.07
1927,127,2019-04-30 23:59,128,Make it count,첸 (CHEN) ,"20,814,341",7,댄스/팝,2019.02.07
1928,128,2019-04-30 23:59,129,사랑을 했다 (LOVE SCENARIO),iKON ,"20,760,885",27,랩/힙합,2018.01.25
1929,129,2019-04-30 23:59,130,널 그리다 (Portrait of you),첸 (CHEN) ,"20,704,386",new,발라드,2019.04.01
1930,130,2019-04-30 23:59,131,우주선,정승환 ,"20,703,289",new,발라드,2019.04.18
1931,131,2019-04-30 23:59,132,첫눈에,헤이즈 (Heize) ,"20,695,543",65,알앤비/소울,2018.12.14
1932,132,2019-04-30 23:59,133,HandClap,Fitz & The Tantrums ,"20,648,361",19,팝,2017.07.24
1933,133,2019-04-30 23:59,134,취하고 싶다 (Prod. By 전태익),황인욱 ,"20,467,021",19,발라드,2017.07.28
1934,134,2019-04-30 23:59,135,Answer : Love Myself,방탄소년단 ,"20,202,169",30,랩/힙합,2018.08.24
1935,135,2019-04-30 23:59,136,FRIENDS,"Marshmello, Anne-Marie ","20,128,273",new,알앤비/소울,2018.04.27
1936,136,2019-04-30 23:59,137,"시작됐나, 봄",장덕철 ,"20,001,222",71,발라드,2019.03.05
1937,137,2019-04-30 23:59,138,시간이 들겠지 (Feat. Colde),로꼬 (LOCO) ,"19,975,027",50,랩/힙합,2018.10.08
1938,138,2019-04-30 23:59,139,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU) ","19,614,560",29,댄스/팝,2014.04.08
1939,139,2019-04-30 23:59,140,Havana (Feat. Young Thug),Camila Cabello ,"19,534,966",23,팝,2018.01.12
